# BROWSER FORENSIC EXPORT
# Source DB,C:\Users\cryfo\OneDrive\Documents\Desktop\Browser\History
# DB Description,Browsing History & Downloads
# Table,context_annotations
# Table Description,context_annotations
# Total Rows in DB,8637
# Export Timestamp,2026-04-02 09:55:58 UTC
# MD5 Hash of Source DB,51e141f58bb3628ad263c1aeb53c797a

visit_id,context_annotation_flags,duration_since_last_visit,page_end_reason,total_foreground_duration,browser_type,window_id,tab_id,task_id,root_task_id,parent_task_id,response_code,visit_id__HUMAN,visit_id__FORMAT,duration_since_last_visit__HUMAN,duration_since_last_visit__FORMAT,page_end_reason__HUMAN,page_end_reason__FORMAT
8571,0,10140602,0,-1000000,1,1399642159,1399642160,13399630410084107,13399630410084107,13399630410084107,0,,unknown,,unknown,,null
8572,0,-1000000,0,-1000000,1,1399642159,1399642160,13399630410084107,13399630410084107,13399630410084107,0,,unknown,,null,,null
8573,0,91421552568,0,-1000000,1,1399642159,1399642160,13399630410084107,13399630410084107,13399630410084107,0,,unknown,,unknown,,null
8574,0,57701,0,-1000000,1,1399642159,1399642160,13399630410084107,13399630410084107,13399630410084107,0,,unknown,,unknown,,null
8575,0,21977218,0,-1000000,1,1399642159,1399642160,13399630410084107,13399630410084107,13399630410084107,0,,unknown,,unknown,,null
8576,0,9551745,4,142895745,1,1399642159,1399642160,13399630410084107,13399630410084107,13403204626553497,200,,unknown,,unknown,,unknown
8577,0,907639,0,-1000000,1,1399642159,1399642160,13399630410084107,13399630410084107,13399630410084107,0,,unknown,,unknown,,null
8578,0,140170502,0,-1000000,1,1399642159,1399642160,13399630410084107,13399630410084107,13399630410084107,0,,unknown,2005-06-11 08:15:02 UTC,Apple Cocoa,,null
8580,0,-1000000,2,33010172,1,1399642159,1399642160,13403204777222310,13399630410084107,13399630410084107,200,,unknown,,null,,unknown
8581,0,33045818,4,46955936,1,1399642159,1399642160,13399630410084107,13399630410084107,13403204777222310,200,,unknown,,unknown,,unknown
8582,0,38607888,0,-1000000,1,1399642159,1399642160,13399630410084107,13399630410084107,13399630410084107,0,,unknown,,unknown,,null
8585,0,0,2,60607500,1,1399642159,1399642160,13403204855387413,13399630410084107,13399630410084107,200,,unknown,,null,,unknown
8586,0,60640750,4,33798183,1,1399642159,1399642160,13399630410084107,13399630410084107,13403204855387413,200,,unknown,,unknown,,unknown
8587,0,23658335,0,-1000000,1,1399642159,1399642160,13399630410084107,13399630410084107,13399630410084107,0,,unknown,,unknown,,null
8593,0,-1000000,2,33198102,1,1399642159,1399642160,13403204941474267,13399630410084107,13399630410084107,200,,unknown,,null,,unknown
8594,0,33218736,4,37482114,1,1399642159,1399642160,13399630410084107,13399630410084107,13403204941474267,200,,unknown,,unknown,,unknown
8595,0,33588476,0,-1000000,1,1399642159,1399642160,13399630410084107,13399630410084107,13399630410084107,0,,unknown,,unknown,,null
8596,0,8556681,4,15095078,1,1399642159,1399642160,13399630410084107,13399630410084107,13403205002043217,200,,unknown,,unknown,,unknown
8597,0,13935576,0,-1000000,1,1399642159,1399642160,13399630410084107,13399630410084107,13399630410084107,0,,unknown,,unknown,,null
8598,0,-1000000,0,-1000000,1,1399642159,1399642160,13403205021798718,13399630410084107,13399630410084107,403,,unknown,,null,,null
8599,0,14892815,4,14593900,1,1399642159,1399642160,13399630410084107,13399630410084107,13403205021798718,200,,unknown,,unknown,,unknown
8600,0,12426064,0,-1000000,1,1399642159,1399642160,13399630410084107,13399630410084107,13399630410084107,0,,unknown,,unknown,,null
8601,0,1494641906736,6,3982674718,1,1399642159,1399642281,13403205226988180,13403205226988180,-1,200,,unknown,2017-05-13 02:18:26 UTC,Unix ms,,unknown
8602,0,87246932001,0,-1000000,1,1399642159,1399642281,13403205226988180,13403205226988180,-1,0,,unknown,,unknown,,null
8603,0,251826036719,0,-1000000,1,1399642159,1399642281,13403205226988180,13403205226988180,13403205226988180,0,,unknown,,unknown,,null
8604,0,251826027134,0,-1000000,1,1399642159,1399642281,13403205226988180,13403205226988180,13403205226988180,0,,unknown,,unknown,,null
8605,0,97099373060,0,-1000000,1,1399642159,1399642281,13403205226988180,13403205226988180,13403205226988180,0,,unknown,,unknown,,null
8606,0,92114113495,0,-1000000,1,1399642159,1399642281,13403205226988180,13403205226988180,13403205226988180,0,,unknown,,unknown,,null
8607,0,3441750622,0,-1000000,1,1399642159,1399642282,13403205974007906,13403205974007906,-1,200,,unknown,2079-01-24 01:50:22 UTC,Unix s,,null
8608,0,3319902617,0,-1000000,1,1399642159,1399642282,13403205974007906,13403205974007906,13403205974007906,0,,unknown,2075-03-15 19:10:17 UTC,Unix s,,null
8609,0,-1000000,6,7431306,1,1399642159,1399642283,13403208607068646,13403208607068646,-1,200,,unknown,,null,,unknown
8610,0,-1000000,4,3581105,1,1399642159,1399642285,13403208883063274,13403208883063274,-1,200,,unknown,,null,,unknown
8611,1,-1000000,4,1500049082,1,1399642159,1399642285,13403208886499609,13403208883063274,13403208883063274,200,,unknown,,null,,unknown
8612,0,-1000000,4,5317068,1,1399642159,1399642285,13403212461376744,13403212461376744,-1,200,,unknown,,null,,unknown
8613,0,-1000000,4,50847585,1,1399642159,1399642285,13403212466541710,13403212461376744,13403212461376744,200,,unknown,,null,,unknown
8614,0,-1000000,2,9312893,1,1399642159,1399642285,13403212516950766,13403212461376744,13403212466541710,200,,unknown,,null,,unknown
8615,0,57469770,2,2509800,1,1399642159,1399642285,13403212466541710,13403212461376744,13403212516950766,200,,unknown,,unknown,,unknown
8616,0,64217332,0,-1000000,1,1399642159,1399642285,13403212461376744,13403212461376744,-1,200,,unknown,,unknown,,null
8617,0,-1000000,2,12701418,1,1399642159,1399642285,13403212534392485,13403212461376744,13403212461376744,200,,unknown,,null,,unknown
8618,0,20078930,0,-1000000,1,1399642159,1399642285,13403212461376744,13403212461376744,-1,200,,unknown,,unknown,,null
8619,0,-1000000,4,4091378,1,1399642159,1399642285,13403212563238157,13403212461376744,13403212461376744,200,,unknown,,null,,unknown
8620,1,-1000000,2,88080084,1,1399642159,1399642285,13403212566821220,13403212461376744,13403212563238157,200,,unknown,,null,,unknown
8621,0,87892196,6,33663162,1,1399642159,1399642287,13403212654713416,13403212654713416,-1,200,,unknown,,unknown,,unknown
8622,0,97024578,0,-1000000,1,1399642159,1399642285,13403212563238157,13403212461376744,13403212566821220,200,,unknown,,unknown,,null
8623,0,-1000000,6,82878958,1,1399642159,1399642285,13403212678278451,13403212461376744,13403212563238157,200,,unknown,,null,,unknown
8624,0,-1000000,6,5150140,1,1399642288,1399642289,13403212688818213,-1,13403212688818213,200,,unknown,,null,,unknown
8625,0,8640883,6,33027828,1,1399642159,1399642292,13403212697459096,-1,13403212697459096,200,,unknown,,unknown,,unknown
8626,0,-1000000,6,109492586,1,1399642159,1399642293,13403212702101419,-1,13403212702101419,200,,unknown,,null,,unknown
8627,0,-1000000,6,140161003,1,1399642159,1399642294,13403212858934107,-1,13403212858934107,200,,unknown,,null,,unknown
8628,0,-1000000,6,54762006,1,1399642159,1399642295,13403212863292810,-1,13403212863292810,200,,unknown,,null,,unknown
8629,0,192101251,6,6053649,1,1399642159,1399642296,13403213051035358,-1,13403213051035358,200,,unknown,2007-02-02 09:27:31 UTC,Apple Cocoa,,unknown
8631,0,1014714525851,4,13743485,1,1399642159,1399642299,13403213148351978,13403213134496224,13403213134496224,200,,unknown,2002-02-26 09:08:45 UTC,Unix ms,,unknown
8632,0,4038395,0,-1000000,1,1399642159,1399642299,13403213148351978,13403213134496224,13403213148351978,0,,unknown,,unknown,,null
8633,0,624773,0,-1000000,1,1399642159,1399642299,13403213148351978,13403213134496224,13403213148351978,0,,unknown,,unknown,,null
8635,0,-1000000,1,101361885,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213148351978,200,,unknown,,null,,unknown
8636,0,9254494,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,unknown,,null
8637,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,null,,null
8638,0,4710969,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,unknown,,null
8639,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,null,,null
8640,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,null,,null
8641,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,null,,null
8642,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,null,,null
8643,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,null,,null
8644,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,null,,null
8645,0,7390990,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,unknown,,null
8646,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,null,,null
8647,0,25248503,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,unknown,,null
8648,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,null,,null
8649,0,29174000,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,unknown,,null
8650,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213159939122,13403213134496224,13403213159939122,0,,unknown,,null,,null
8651,0,17269885,4,84344279,1,1399642159,1399642299,13403213159939122,13403213159939122,13403213159939122,200,,unknown,,unknown,,unknown
8657,0,-1000000,6,2180651450,1,1399642159,1399642299,13403213336196005,13403213159939122,13403213159939122,200,,unknown,,null,,unknown
8658,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213336196005,13403213159939122,13403213336196005,0,,unknown,,null,,null
8659,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213336196005,13403213159939122,13403213336196005,0,,unknown,,null,,null
8660,0,-1000000,6,8673146,1,1399642159,1399642300,13403213541842450,13403213541842450,-1,200,,unknown,,null,,unknown
8661,0,836339695,0,-1000000,1,1399642159,1399642299,13403213336196005,13403213159939122,13403213336196005,0,,unknown,2027-07-03 20:34:55 UTC,Apple Cocoa,,null
8662,0,-1000000,0,-1000000,1,1399642159,1399642299,13403213336196005,13403213159939122,13403213336196005,0,,unknown,,null,,null
8663,0,-1000000,0,-1000000,1,1399642159,1399642309,13403205226988180,13403205226988180,13403205226988180,200,,unknown,,null,,null
8664,0,-1000000,4,7570222,1,1399642159,1399642310,13403299641122268,13403299641122268,-1,200,,unknown,,null,,unknown
8665,0,-1000000,4,63272274,1,1399642159,1399642310,13403299648536437,13403299641122268,13403299641122268,200,,unknown,,null,,unknown
8666,0,-1000000,6,618056817,1,1399642159,1399642310,13403348283999716,13403299641122268,13403299648536437,200,,unknown,,null,,unknown
8667,0,-1000000,0,-1000000,1,1399642159,1399642310,13403348283999716,13403299641122268,13403348283999716,0,,unknown,,null,,null
8668,0,-1000000,0,-1000000,1,1399642159,1399642168,13402527621611830,13402527621611830,-1,200,,unknown,,null,,null
8669,0,154138053086,0,-1000000,1,1399642159,1399642312,13403360112060992,13403360112060992,-1,200,,unknown,,unknown,,null
8670,0,-1000000,0,-1000000,1,1399642159,1399642312,13403360112060992,13403360112060992,-1,0,,unknown,,null,,null
8671,0,429652108,6,229957766,1,1399642413,1399642540,13403360112060992,13403360112060992,-1,200,,unknown,2014-08-13 19:48:28 UTC,Apple Cocoa,,unknown
8672,0,-1000000,0,-1000000,1,1399642413,1399642538,13403133684060617,13403133684060617,13403133684060617,200,,unknown,,null,,null
8673,0,60924803954,1,34024208,1,1399642413,1399642539,13403205226988180,13403205226988180,13403205226988180,200,,unknown,,unknown,,unknown
8674,0,-1000000,0,-1000000,1,1399642413,1399642537,13402882418945537,13402882418945537,13402882418945537,200,,unknown,,null,,null
8675,0,-1000000,0,-1000000,1,1399642413,1399642536,13402527621611830,13402527621611830,-1,200,,unknown,,null,,null
8676,0,-1000000,0,-1000000,1,1399642413,1399642535,13402729232252396,13402729232252396,13402707108808116,200,,unknown,,null,,null
8677,0,-1000000,0,-1000000,1,1399642413,1399642531,13399628807742060,13399628807742060,13399628807742060,200,,unknown,,null,,null
8678,0,-1000000,0,-1000000,1,1399642413,1399642534,13402601163998069,13402601163998069,13402601158910174,200,,unknown,,null,,null
8679,0,-1000000,0,-1000000,1,1399642413,1399642540,13403360112060992,13403360112060992,13403360112060992,0,,unknown,,null,,null
8680,0,-1000000,0,-1000000,1,1399642413,1399642532,13402001410158736,13402001410158736,13402001410158736,200,,unknown,,null,,null
8681,0,-1000000,0,-1000000,1,1399642413,1399642532,13402001410158736,13402001410158736,13402001410158736,200,,unknown,,null,,null
8682,0,-1000000,4,7269000,1,1399642413,1399642542,13403360926685836,13403360926685836,-1,200,,unknown,,null,,unknown
8683,0,-1000000,4,491969252,1,1399642413,1399642542,13403360933819851,13403360926685836,13403360926685836,200,,unknown,,null,,unknown
8684,0,-1000000,0,-1000000,1,1399642413,1399642542,13403360933819851,13403360926685836,13403360933819851,0,,unknown,,null,,null
8686,0,-1000000,0,-1000000,1,1399642413,1399642542,13403361424699137,13403361424699137,-1,200,,unknown,,null,,null
8687,0,69795556,0,-1000000,1,1399642413,1399642542,13403361424699137,13403361424699137,-1,0,,unknown,,unknown,,null
8688,0,-1000000,0,-1000000,1,1399642413,1399642542,13403361424699137,13403361424699137,13403361424699137,0,,unknown,,null,,null
8689,0,-1000000,0,-1000000,1,1399642413,1399642543,13403361530387554,-1,13403361530387554,200,,unknown,,null,,null
8690,0,-1000000,0,-1000000,1,1399642413,1399642543,13403361530387554,-1,13403361530387554,0,,unknown,,null,,null
8691,0,-1000000,0,-1000000,1,1399642413,1399642544,13403361555757320,-1,13403361555757320,200,,unknown,,null,,null
8692,0,-1000000,0,-1000000,1,1399642413,1399642545,13403361670834025,13403361670834025,-1,200,,unknown,,null,,null
8696,0,-1000000,6,158809908,1,1399642413,1399642547,13403361770023903,-1,13403361770023903,200,,unknown,,null,,unknown
8697,0,-1000000,6,5049239,1,1399642413,1399642548,13403361796605888,-1,13403361796605888,200,,unknown,,null,,unknown
8698,0,-1000000,4,18319035,1,1399642413,1399642550,13403361825185695,-1,13403361825185695,200,,unknown,,null,,unknown
8699,0,-1000000,0,-1000000,1,1399642413,1399642550,13403361825185695,-1,13403361825185695,0,,unknown,,null,,null
8701,0,-1000000,2,5792768,1,1399642413,1399642550,13403361843576744,-1,13403361825185695,200,,unknown,,null,,unknown
8702,0,-1000000,0,-1000000,1,1399642413,1399642550,13403361843576744,-1,13403361843576744,0,,unknown,,null,,null
8703,0,-1000000,0,-1000000,1,1399642413,1399642550,13403361843576744,-1,13403361843576744,0,,unknown,,null,,null
8704,0,18084214,4,30763302,1,1399642413,1399642550,13403361825185695,-1,13403361843576744,200,,unknown,,unknown,,unknown
8706,0,-1000000,4,16736727,1,1399642413,1399642550,13403361876910841,-1,13403361825185695,200,,unknown,,null,,unknown
8708,0,45077661,4,238131086,1,1399642413,1399642550,13403361892772733,-1,13403361876910841,200,,unknown,,unknown,,unknown
8710,0,283956499,4,24680908,1,1399642413,1399642550,13403362127533243,-1,13403361892772733,200,,unknown,2009-12-31 12:48:19 UTC,Apple Cocoa,,unknown
8711,0,283966414,0,-1000000,1,1399642413,1399642550,13403362127533243,-1,13403362127533243,0,,unknown,2009-12-31 15:33:34 UTC,Apple Cocoa,,null
8712,0,283961761,0,-1000000,1,1399642413,1399642550,13403362127533243,-1,13403362127533243,0,,unknown,2009-12-31 14:16:01 UTC,Apple Cocoa,,null
8714,0,-1000000,4,8093883,1,1399642413,1399642550,13403362151517001,-1,13403362127533243,200,,unknown,,null,,unknown
8717,0,266291812,6,2224102282,1,1399642413,1399642550,13403362159064545,-1,13403362151517001,200,,unknown,2009-06-10 01:56:52 UTC,Apple Cocoa,,unknown
8718,0,-1000000,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,,null,,null
8719,0,1700875088,4,6982361,1,1399642413,1399642539,13403205226988180,13403205226988180,13403205226988180,200,,unknown,2023-11-25 01:18:08 UTC,Unix s,,unknown
8720,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,-1,200,,unknown,,null,,null
8721,0,11512508,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,-1,0,,unknown,,unknown,,null
8722,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8723,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8724,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8725,0,1046380516158,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,2003-02-27 21:15:16 UTC,Unix ms,,null
8726,0,1382519867508,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,2013-10-23 09:17:47 UTC,Unix ms,,null
8727,0,1382519924979,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,2013-10-23 09:18:44 UTC,Unix ms,,null
8728,0,1336437,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,unknown,,null
8729,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8730,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8731,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8732,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8733,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8734,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8735,0,-1000000,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,,null,,null
8736,0,230330101,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,2008-04-19 20:35:01 UTC,Apple Cocoa,,null
8737,0,100446846,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,2004-03-08 13:54:06 UTC,Apple Cocoa,,null
8738,0,-1000000,6,17083163,1,1399642413,1399642552,13403362562533579,13403362562533579,-1,200,,unknown,,null,,unknown
8739,0,-1000000,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,,null,,null
8740,0,-1000000,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,,null,,null
8741,0,249014886,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,2008-11-22 02:48:06 UTC,Apple Cocoa,,null
8742,0,577149196,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,2019-04-16 23:13:16 UTC,Apple Cocoa,,null
8743,0,668015524,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,2022-03-03 15:52:04 UTC,Apple Cocoa,,null
8744,0,75325805,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,,unknown,,null
8745,0,85185682,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,,unknown,,null
8746,0,169768415,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,2006-05-19 21:53:35 UTC,Apple Cocoa,,null
8747,0,-1000000,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,,null,,null
8748,0,533091959,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,2017-11-23 01:05:59 UTC,Apple Cocoa,,null
8749,0,13386792,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,,unknown,,null
8750,0,-1000000,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,,null,,null
8751,0,2838604164,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,2059-12-14 05:09:24 UTC,Unix s,,null
8752,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8753,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8754,0,3581656192,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,2083-07-01 08:29:52 UTC,Unix s,,null
8755,0,3581657868,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,2083-07-01 08:57:48 UTC,Unix s,,null
8756,0,610333,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,unknown,,null
8757,0,3658139,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,unknown,,null
8758,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8759,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8760,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8761,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8762,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8763,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8764,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8765,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8766,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8767,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8768,0,-1000000,0,-1000000,1,1399642413,1399642539,13403362264234116,13403362264234116,13403362264234116,0,,unknown,,null,,null
8769,0,2828179538,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,2059-08-15 13:25:38 UTC,Unix s,,null
8770,0,441334981,0,-1000000,1,1399642413,1399642550,13403362159064545,-1,13403362159064545,0,,unknown,2014-12-27 01:03:01 UTC,Apple Cocoa,,null
8771,0,5464944746,0,-1000000,1,1399642413,1399642554,13403366008090911,13403366008090911,-1,200,,unknown,2143-03-06 16:12:26 UTC,Unix s,,null
8772,0,-1000000,0,-1000000,1,1399642413,1399642554,13403366008090911,13403366008090911,13403366008090911,0,,unknown,,null,,null
8774,0,-1000000,6,28569862,1,1399642413,1399642556,13403366249618036,-1,13403366249618036,200,,unknown,,null,,unknown
8775,0,-1000000,6,20792853,1,1399642413,1399642557,13403366273424028,-1,13403366273424028,200,,unknown,,null,,unknown
8776,0,-1000000,6,41246397,1,1399642413,1399642560,13403366331462847,-1,13403366331462847,200,,unknown,,null,,unknown
8777,0,-1000000,6,22532414,1,1399642413,1399642561,13403366381832001,-1,13403366381832001,200,,unknown,,null,,unknown
8778,0,-1000000,6,261681078,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,200,,unknown,,null,,unknown
8779,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8780,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8781,0,3741409,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,unknown,,null
8782,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8783,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8784,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8785,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8786,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8787,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8788,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8789,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8790,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8791,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8792,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8793,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8794,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8795,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8796,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8797,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8798,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8799,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8800,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8801,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8802,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8803,0,-1000000,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,,null,,null
8804,0,199140392,0,-1000000,1,1399642413,1399642564,13403366420911831,-1,13403366420911831,0,,unknown,2007-04-24 20:46:32 UTC,Apple Cocoa,,null
8805,0,-1000000,6,65072854,1,1399642413,1399642566,13403366808357406,-1,13403366808357406,200,,unknown,,null,,unknown
8806,0,-1000000,0,-1000000,1,1399642413,1399642566,13403366808357406,-1,13403366808357406,0,,unknown,,null,,null
8807,0,-1000000,6,321897167,1,1399642413,1399642568,13403368160778386,13403368160778386,-1,200,,unknown,,null,,unknown
8808,0,-1000000,0,-1000000,1,1399642413,1399642568,13403368160778386,13403368160778386,13403368160778386,0,,unknown,,null,,null
